LeadID,CustomerID,LeadSource,CreatedDate,LeadStatus,created_at,updated_at
7918,2023,website,2024-08-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7919,4951,email campaign,2023-04-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7920,944,email campaign,2024-01-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7921,2922,website,2023-04-02,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7922,4397,email campaign,2023-12-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7923,2032,email campaign,2023-07-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7924,701,website,2023-04-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7925,1948,website,2024-10-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7926,4483,website,2023-11-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7927,122,email campaign,2024-05-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7928,332,website,2023-02-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7929,317,website,2023-12-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7930,3550,website,2024-09-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7931,159,website,2023-01-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7932,2017,email campaign,2022-11-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7933,4653,email campaign,2023-11-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7934,895,website,2023-01-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7935,3635,email campaign,2023-01-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7936,1576,email campaign,2023-02-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7937,3290,website,2024-09-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7938,3225,email campaign,2023-10-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7939,4555,email campaign,2024-10-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7940,4687,email campaign,2023-05-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7941,699,website,2023-02-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7942,4543,website,2023-05-13,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7943,977,email campaign,2024-08-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7944,1474,email campaign,2023-05-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7945,2670,website,2024-03-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7946,3428,website,2023-02-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7947,887,email campaign,2023-11-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7948,2042,website,2023-06-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7949,3539,email campaign,2023-03-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7950,2535,email campaign,2024-07-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7951,1376,website,2024-03-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7952,2015,email campaign,2023-07-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7953,1811,email campaign,2022-11-27,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7954,4161,email campaign,2024-05-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7955,1442,email campaign,2022-11-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7956,62,email campaign,2024-06-19,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7957,863,website,2023-09-26,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7958,2867,email campaign,2022-12-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7959,2648,website,2023-01-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7960,1571,email campaign,2023-06-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7961,4068,email campaign,2023-08-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7962,3404,email campaign,2022-11-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7963,2825,email campaign,2023-12-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7964,4576,email campaign,2023-11-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7965,1338,email campaign,2023-07-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7966,2611,website,2024-10-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7967,4913,email campaign,2024-05-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7968,2607,website,2023-03-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7969,3414,email campaign,2024-08-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7970,228,website,2023-02-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7971,600,email campaign,2024-08-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7972,4474,email campaign,2023-02-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7973,4226,website,2024-05-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7974,4102,email campaign,2023-07-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7975,3788,website,2024-01-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7976,2240,email campaign,2023-05-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7977,966,website,2024-01-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7978,1129,website,2024-07-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7979,3216,website,2022-12-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7980,4867,email campaign,2024-04-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7981,2181,website,2023-12-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7982,4777,email campaign,2023-05-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7983,4174,website,2024-09-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7984,2344,email campaign,2023-06-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7985,2749,email campaign,2024-09-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7986,5,email campaign,2023-04-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7987,4448,website,2023-02-27,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7988,3663,website,2023-12-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7989,4870,email campaign,2024-02-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
7990,3655,email campaign,2023-01-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7991,2386,email campaign,2023-04-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7992,1150,email campaign,2023-10-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7993,2803,email campaign,2023-06-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7994,4757,email campaign,2024-07-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7995,2206,website,2023-12-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7996,2360,website,2022-12-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7997,1764,website,2024-03-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
7998,2945,website,2023-04-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
7999,1035,email campaign,2022-12-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8000,1939,email campaign,2023-08-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8001,1776,email campaign,2023-05-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8002,222,email campaign,2023-03-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8003,4616,email campaign,2023-09-02,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8004,2988,email campaign,2024-01-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8005,2881,website,2024-02-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8006,4430,email campaign,2024-05-16,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8007,4847,email campaign,2024-03-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8008,2423,email campaign,2023-09-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8009,316,website,2023-11-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8010,1325,email campaign,2023-11-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8011,577,email campaign,2023-01-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8012,4473,website,2023-02-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8013,4599,email campaign,2023-11-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8014,1698,email campaign,2023-12-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8015,3782,website,2023-01-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8016,896,website,2023-07-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8017,3408,email campaign,2024-08-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8018,2013,email campaign,2023-12-27,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8019,1873,email campaign,2024-03-13,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8020,4075,email campaign,2024-09-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8021,4498,email campaign,2024-06-02,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8022,2634,website,2023-07-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8023,4012,email campaign,2024-02-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8024,3024,website,2023-10-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8025,1382,email campaign,2023-02-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8026,1832,email campaign,2024-04-27,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8027,2091,website,2024-06-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8028,221,website,2023-10-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8029,1623,website,2024-10-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8030,4075,website,2024-02-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8031,4328,email campaign,2023-05-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8032,1429,email campaign,2023-06-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8033,3959,email campaign,2024-05-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8034,194,website,2024-04-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8035,3906,email campaign,2024-08-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8036,4591,website,2023-04-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8037,457,email campaign,2024-06-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8038,3115,email campaign,2022-11-02,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8039,4215,website,2023-10-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8040,3390,email campaign,2023-10-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8041,4393,website,2023-07-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8042,4599,website,2024-03-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8043,2459,email campaign,2023-02-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8044,3231,website,2023-07-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8045,4035,website,2024-09-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8046,2793,email campaign,2023-12-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8047,4925,email campaign,2023-12-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8048,524,email campaign,2022-11-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8049,80,email campaign,2022-12-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8050,4612,website,2023-01-31,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8051,3765,email campaign,2024-03-31,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8052,2976,email campaign,2023-12-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8053,3748,email campaign,2023-08-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8054,4761,website,2023-12-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8055,2458,email campaign,2023-01-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8056,2866,website,2024-01-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8057,2296,website,2024-02-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8058,1436,website,2023-10-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8059,3278,email campaign,2023-11-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8060,3592,email campaign,2022-11-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8061,820,email campaign,2024-06-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8062,1518,website,2024-09-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8063,800,email campaign,2024-01-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8064,2108,website,2024-09-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8065,3548,website,2023-10-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8066,1556,website,2024-08-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8067,3430,email campaign,2022-11-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8068,3188,email campaign,2024-09-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8069,3043,email campaign,2024-02-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8070,544,email campaign,2023-04-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8071,4046,email campaign,2024-07-02,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8072,3688,email campaign,2024-03-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8073,4173,website,2023-03-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8074,4306,email campaign,2023-03-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8075,306,website,2023-01-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8076,2846,website,2024-07-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8077,616,email campaign,2024-02-13,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8078,1473,email campaign,2023-06-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8079,528,website,2023-03-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8080,1932,email campaign,2024-04-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8081,2748,email campaign,2023-03-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8082,1772,website,2023-12-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8083,4818,email campaign,2024-01-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8084,3875,email campaign,2023-02-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8085,471,website,2023-12-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8086,3804,website,2023-03-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8087,2611,website,2023-05-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8088,4449,email campaign,2024-06-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8089,341,website,2023-01-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8090,2816,website,2024-10-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8091,2050,website,2023-05-22,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8092,51,email campaign,2023-03-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8093,1502,website,2024-01-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8094,3862,email campaign,2023-02-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8095,1471,email campaign,2023-03-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8096,3044,website,2023-01-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8097,2032,website,2023-05-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8098,52,email campaign,2024-09-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8099,3789,email campaign,2024-07-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8100,3172,email campaign,2023-08-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8101,3869,website,2023-12-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8102,4987,email campaign,2023-01-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8103,3444,website,2023-04-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8104,1233,email campaign,2024-05-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8105,2789,email campaign,2024-03-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8106,96,email campaign,2024-10-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8107,3440,website,2023-03-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8108,698,email campaign,2023-05-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8109,4072,website,2024-08-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8110,3925,email campaign,2024-05-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8111,3588,website,2023-07-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8112,2865,website,2022-11-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8113,1748,email campaign,2024-09-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8114,4794,email campaign,2024-07-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8115,2205,email campaign,2023-03-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8116,2610,email campaign,2024-05-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8117,1846,email campaign,2024-07-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8118,4751,email campaign,2023-04-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8119,3683,website,2023-01-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8120,4876,email campaign,2024-01-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8121,2077,website,2024-09-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8122,4961,email campaign,2023-02-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8123,1542,email campaign,2023-10-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8124,468,website,2023-03-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8125,3228,website,2023-11-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8126,1857,website,2024-03-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8127,1588,email campaign,2023-12-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8128,2514,website,2024-05-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8129,1372,email campaign,2024-07-21,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8130,4751,email campaign,2023-04-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8131,1083,website,2024-01-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8132,1773,website,2023-01-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8133,2875,website,2022-10-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8134,4267,email campaign,2024-05-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8135,1726,website,2024-04-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8136,1427,website,2023-06-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8137,4166,website,2023-08-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8138,544,website,2023-12-02,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8139,3444,email campaign,2024-03-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8140,422,website,2024-05-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8141,4251,email campaign,2024-07-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8142,3490,email campaign,2024-03-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8143,3185,website,2024-04-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8144,3471,website,2023-02-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8145,3301,website,2023-09-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8146,4819,website,2022-10-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8147,1449,email campaign,2023-07-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8148,1826,website,2024-09-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8149,1829,email campaign,2024-05-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8150,3419,email campaign,2023-11-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8151,2214,website,2024-09-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8152,3732,website,2023-08-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8153,4883,email campaign,2024-01-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8154,322,email campaign,2023-09-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8155,4893,website,2024-06-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8156,3568,website,2023-03-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8157,4955,email campaign,2023-04-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8158,3316,website,2024-02-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8159,2216,email campaign,2024-06-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8160,3839,website,2023-09-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8161,1615,website,2023-03-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8162,3565,email campaign,2022-12-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8163,880,email campaign,2022-11-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8164,664,website,2023-01-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8165,4641,email campaign,2023-11-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8166,4535,email campaign,2024-02-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8167,1210,email campaign,2023-02-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8168,4187,email campaign,2023-12-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8169,1120,website,2023-08-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8170,4607,website,2023-08-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8171,2658,website,2024-04-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8172,2596,website,2024-05-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8173,763,email campaign,2024-01-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8174,3856,website,2024-05-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8175,709,website,2023-07-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8176,2431,email campaign,2023-10-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8177,679,website,2024-05-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8178,3559,website,2023-02-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8179,1177,website,2022-11-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8180,2153,website,2023-11-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8181,1188,website,2023-06-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8182,4297,website,2024-05-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8183,1065,email campaign,2024-03-26,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8184,2959,website,2023-05-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8185,3056,email campaign,2023-12-29,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8186,2387,website,2022-12-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8187,227,email campaign,2022-11-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8188,3857,website,2023-02-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8189,599,website,2023-05-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8190,4624,website,2024-04-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8191,933,email campaign,2024-09-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8192,2558,website,2024-08-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8193,122,email campaign,2024-02-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8194,1415,email campaign,2024-09-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8195,341,email campaign,2024-01-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8196,2390,website,2024-06-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8197,3134,website,2024-05-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8198,1165,website,2023-06-25,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8199,4983,website,2023-12-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8200,3793,email campaign,2023-07-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8201,1622,email campaign,2024-08-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8202,4085,website,2023-01-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8203,154,email campaign,2023-09-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8204,3206,email campaign,2023-04-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8205,4071,email campaign,2024-10-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8206,4713,email campaign,2023-09-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8207,2591,website,2024-07-03,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8208,227,email campaign,2023-02-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8209,476,email campaign,2023-02-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8210,4,website,2024-03-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8211,4397,website,2024-10-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8212,1296,email campaign,2024-02-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8213,1778,email campaign,2024-10-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8214,1017,email campaign,2024-06-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8215,1132,website,2023-06-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8216,1867,website,2024-09-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8217,3620,website,2024-09-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8218,1106,email campaign,2024-05-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8219,1456,website,2023-04-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8220,2881,website,2023-11-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8221,2002,email campaign,2023-06-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
8222,1299,website,2023-08-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8223,3571,website,2024-03-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
8224,4567,website,2023-10-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8225,1571,email campaign,2023-02-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
8226,2121,website,2023-12-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
