OpportunityID,CustomerID,OpportunityStage,CloseDate,ExpectedRevenue
7781,229,won,2023-12-26,8998.470060614864
7782,347,negotiation,2023-07-14,28977.068783210074
7783,2746,won,2024-10-19,24548.286601275828
7784,4118,won,2024-03-18,18392.450373774125
7785,3173,prospecting,2022-10-27,32245.279927595206
7786,3408,prospecting,2023-11-07,42157.22216678844
7787,1314,won,2024-05-01,12194.769708992759
7788,4047,negotiation,2023-04-22,13876.693746333118
7789,1042,negotiation,2023-04-24,33806.67900600427
7790,3527,prospecting,2024-08-04,33143.67116533566
7791,2178,negotiation,2023-07-13,18465.2087981602
7792,239,won,2024-07-04,5045.470898072219
7793,1651,negotiation,2024-02-03,48974.18362981138
7794,707,prospecting,2023-10-02,33005.49426711863
7795,1300,negotiation,2023-09-05,1102.1087540733765
7796,2061,won,2023-12-23,16703.72835100134
7797,735,won,2023-02-10,25287.456115255114
7798,871,prospecting,2023-05-02,21454.21200168985
7799,1172,won,2023-08-23,21185.747605069806
7800,4148,prospecting,2023-11-17,10324.220846053071
7801,2153,prospecting,2024-09-18,46266.67336098831
7802,2941,won,2024-05-16,26784.275814327288
7803,3614,negotiation,2023-07-16,33727.33990878412
7804,3388,prospecting,2023-08-17,11979.553708723965
7805,135,prospecting,2023-03-19,7076.814050654181
7806,262,won,2024-04-16,47142.294778661875
7807,4614,won,2024-09-03,3154.632536256232
7808,3876,negotiation,2023-11-27,40656.60183776095
7809,2056,negotiation,2024-03-01,47139.758258990485
7810,2681,negotiation,2024-01-23,4748.8532485685
7811,2660,won,2024-08-03,46266.46204171011
7812,1675,negotiation,2023-09-14,26524.817391600023
7813,4024,prospecting,2023-03-04,9585.226230835073
7814,395,negotiation,2023-01-01,25699.58434617036
7815,4931,negotiation,2023-10-31,13473.212760990504
7816,3907,negotiation,2024-07-18,44564.431441227425
7817,2097,negotiation,2024-08-19,24329.61855962207
7818,3029,prospecting,2023-11-25,17430.38336456642
7819,153,prospecting,2024-09-26,46378.6853199487
7820,419,negotiation,2023-05-09,44119.42966593832
7821,2189,won,2023-03-13,31160.675232359223
7822,4677,won,2024-09-27,49363.152707058565
7823,2562,negotiation,2024-07-30,26710.657185633445
7824,99,won,2023-12-02,10141.270994590403
7825,3476,prospecting,2024-01-18,12122.31993080447
7826,281,won,2024-08-31,31472.10733861079
7827,60,won,2023-03-23,48366.78849863121
7828,4050,prospecting,2024-05-23,16464.425598408165
7829,2491,won,2024-03-24,6154.7944311961155
7830,3991,won,2023-04-29,19822.491325777894
7831,4602,negotiation,2024-01-28,45607.73138416605
7832,2347,won,2023-12-07,30009.149274637595
7833,791,negotiation,2023-07-01,35085.77469436858
7834,1899,won,2024-08-10,17847.732481701765
7835,3850,won,2024-07-04,24078.797468272078
7836,3425,won,2023-06-20,16744.882939128212
7837,2414,negotiation,2022-10-28,40506.43629250231
7838,2373,prospecting,2024-07-04,21669.549909586887
7839,2350,won,2023-06-27,43626.998841475135
7840,965,prospecting,2024-07-27,4642.085976892837
7841,4916,won,2023-12-02,47437.619428337406
7842,2373,won,2023-01-13,19396.105439847317
7843,3150,won,2024-07-06,45704.17094842799
7844,3384,negotiation,2024-04-24,30730.597180331188
7845,4774,prospecting,2023-09-13,48800.80660654652
7846,4221,negotiation,2023-04-25,1585.471259772818
7847,3500,prospecting,2024-07-16,5278.764031399087
7848,1178,prospecting,2023-04-04,36145.31191788475
7849,863,won,2023-05-04,1638.8459948706354
7850,3181,negotiation,2023-06-17,29292.05901842093
7851,1934,negotiation,2023-05-16,14033.703310552548
7852,4174,prospecting,2024-05-25,3287.0087392814144
7853,1020,prospecting,2023-06-13,34929.617845489964
7854,2626,won,2023-10-09,29865.458977094975
7855,1929,won,2022-11-08,14081.2454728488
7856,884,won,2023-01-14,5062.945120718998
7857,449,won,2023-05-02,4495.864552468349
7858,3557,won,2023-07-08,8979.943669799504
7859,1113,won,2024-06-24,19914.797796492352
7860,4732,prospecting,2024-02-25,1453.0639679616302
7861,3403,negotiation,2022-12-18,26598.411744821256
7862,4301,negotiation,2024-02-25,9941.010104208217
7863,1348,prospecting,2022-12-11,16340.91129611005
7864,3083,negotiation,2022-12-23,15269.615104046441
7865,1002,negotiation,2022-10-31,43288.801787281816
7866,4582,won,2023-01-15,40842.70682693357
7867,3555,prospecting,2023-12-29,8138.168355930021
7868,2919,negotiation,2023-11-10,44010.90067982725
7869,815,negotiation,2023-01-01,23152.715391794936
7870,1091,prospecting,2023-11-05,6041.6500339497325
7871,3096,negotiation,2024-06-15,15665.709576197052
7872,554,negotiation,2023-05-29,41040.41989922051
7873,500,negotiation,2023-01-10,45021.296025962765
7874,1551,negotiation,2023-11-30,11894.537830106925
7875,4806,negotiation,2023-08-31,30459.504408488352
7876,4369,prospecting,2023-10-23,3913.2732738037794
7877,3398,won,2024-09-26,8357.069527759013
7878,1122,won,2024-07-25,21131.186661683787
7879,4949,prospecting,2023-06-09,19361.244864814074
7880,4364,prospecting,2022-12-05,15909.26569889633
7881,251,prospecting,2023-08-09,20991.907325456643
7882,4969,won,2023-05-02,28171.14907444365
7883,4614,negotiation,2024-06-01,10750.830000107659
7884,2608,won,2023-09-05,3880.028275405834
7885,1152,prospecting,2024-05-09,33995.58564357168
7886,4117,prospecting,2024-09-20,3449.2493686058806
7887,3332,prospecting,2023-05-30,35522.223523543005
7888,2963,prospecting,2024-05-26,40703.44603482817
7889,1575,prospecting,2024-09-22,25152.438889412813
7890,2281,prospecting,2024-07-17,32023.9913920149
7891,1320,negotiation,2024-01-04,25622.004764951726
7892,4026,won,2024-09-27,22151.406799492182
7893,708,won,2023-02-22,26223.680353407475
7894,448,prospecting,2023-10-03,24827.948893021952
7895,4186,won,2022-12-23,35965.37580239325
7896,1113,won,2023-06-27,42460.039841950325
7897,4541,won,2024-09-11,16923.74390504855
7898,1679,won,2022-12-29,20569.44170047396
7899,2399,prospecting,2024-09-18,12370.802058607589
7900,1498,won,2024-04-12,19828.19471070799
7901,80,prospecting,2023-03-16,46259.15716495121
7902,4831,won,2024-06-08,6079.375290954445
7903,3943,prospecting,2023-08-21,40366.18636635664
7904,1504,won,2022-11-27,5836.8394807288705
7905,1049,prospecting,2024-09-14,48661.68862781817
7906,862,negotiation,2023-05-25,23128.755833779163
7907,3495,won,2023-08-31,8912.58646093836
7908,242,negotiation,2022-11-03,18104.19877002956
7909,953,prospecting,2023-01-19,15123.813276885596
7910,4338,won,2024-02-06,18058.709487989654
7911,1019,prospecting,2024-08-22,9769.366583263925
7912,4630,prospecting,2024-06-18,19871.979929651185
7913,2520,negotiation,2022-12-09,49752.78144643017
7914,2839,prospecting,2024-08-27,22524.61991525181
7915,3809,negotiation,2023-05-18,32761.815918773533
7916,2080,won,2023-06-25,16501.495666982904
7917,1564,won,2024-01-26,39347.59204788569
7918,2023,prospecting,2022-12-30,26288.177261668116
7919,4951,negotiation,2023-01-31,2128.289359206079
7920,944,won,2024-06-15,5148.002636122213
7921,2922,negotiation,2024-03-07,36321.12778256218
7922,4397,negotiation,2023-05-16,27558.388089599837
7923,2032,negotiation,2023-05-09,25000.622402982477
7924,701,prospecting,2024-01-04,4363.696333811069
7925,1948,prospecting,2023-03-09,2784.4366385069006
7926,4483,prospecting,2024-01-18,9262.95646149179
7927,122,negotiation,2023-09-05,11482.548888981391
7928,332,won,2023-04-01,25462.252034221652
7929,317,negotiation,2023-03-08,2276.1528397240477
7930,3550,won,2022-11-12,37137.33115177017
7931,159,negotiation,2022-11-23,45436.610800958246
7932,2017,won,2023-05-23,44731.399750644785
7933,4653,prospecting,2022-12-14,3801.6889750710848
7934,895,won,2023-10-03,17747.04339247748
7935,3635,prospecting,2023-01-21,10048.136645996514
7936,1576,prospecting,2023-07-10,39210.376322449905
7937,3290,prospecting,2023-03-28,32183.875780000664
7938,3225,won,2024-09-23,22042.540611951976
7939,4555,won,2023-06-07,46685.03704142273
7940,4687,negotiation,2024-09-22,2802.6861068671515
7941,699,won,2023-11-05,33834.92439015824
7942,4543,negotiation,2023-08-06,31527.01862622111
7943,977,won,2023-03-26,43589.194756643374
7944,1474,negotiation,2023-10-07,6493.954620109508
7945,2670,negotiation,2023-09-04,45111.715034307716
7946,3428,prospecting,2022-12-01,13468.123784957455
7947,887,won,2024-04-22,35361.82067252094
7948,2042,won,2023-12-04,3617.198018546569
7949,3539,negotiation,2024-10-18,16215.410187973257
7950,2535,won,2024-04-22,2960.348206233888
7951,1376,won,2024-01-11,11990.197195058687
7952,2015,negotiation,2024-09-19,45701.88684596868
7953,1811,negotiation,2023-09-03,11191.580594864545
7954,4161,prospecting,2022-11-09,2553.3503243986042
7955,1442,won,2023-04-28,34611.41568202051
7956,62,prospecting,2024-02-18,11589.101792133384
7957,863,negotiation,2023-04-13,13501.095609601978
7958,2867,prospecting,2023-03-29,46639.12412360021
7959,2648,prospecting,2024-02-05,12425.756426639533
7960,1571,won,2024-01-22,43347.61324897431
7961,4068,negotiation,2022-11-09,8637.595858027995
7962,3404,prospecting,2024-08-22,1091.418405240177
7963,2825,won,2024-02-02,41191.80609378313
7964,4576,won,2022-12-23,39255.70223971945
7965,1338,prospecting,2024-07-11,19096.327047198232
7966,2611,won,2023-11-02,28558.752441031545
7967,4913,won,2023-12-02,31773.415545531563
7968,2607,prospecting,2023-01-13,16111.628179153542
7969,3414,won,2023-11-11,11869.349087172264
7970,228,prospecting,2023-12-18,38430.18401790298
7971,600,won,2023-03-03,36927.281344939205
7972,4474,negotiation,2024-09-15,29949.66560217764
7973,4226,prospecting,2024-08-05,16006.742518592253
7974,4102,won,2024-05-26,12867.334859885314
7975,3788,prospecting,2022-11-25,19483.58486205085
7976,2240,negotiation,2024-04-07,30856.075757613282
7977,966,prospecting,2024-10-16,45436.62847180849
7978,1129,negotiation,2024-04-22,15964.946622191173
7979,3216,negotiation,2024-01-25,32849.71884301935
7980,4867,prospecting,2024-07-24,25990.209141076386
7981,2181,negotiation,2023-06-05,41509.230659102686
7982,4777,won,2024-05-05,9264.066914224239
7983,4174,negotiation,2023-04-21,47147.229123239966
7984,2344,won,2024-07-25,43303.229295362755
7985,2749,won,2023-05-06,18580.07764495274
7986,5,negotiation,2024-05-28,31819.84221536319
7987,4448,won,2024-08-21,11436.560337337509
7988,3663,prospecting,2024-07-30,46061.198850128174
7989,4870,won,2023-01-23,17890.541007784916
7990,3655,won,2024-09-08,8640.540366909529
7991,2386,won,2023-07-26,11159.990623605565
7992,1150,negotiation,2024-10-07,8714.567943578108
7993,2803,won,2023-05-19,39369.35347904539
7994,4757,negotiation,2023-10-02,32877.1259667643
7995,2206,negotiation,2024-06-15,15752.09971860236
7996,2360,won,2023-12-24,43538.15178015079
7997,1764,won,2024-05-05,8218.317192985724
7998,2945,won,2024-05-01,42493.19560619103
7999,1035,negotiation,2023-05-17,40254.18036113542
8000,1939,negotiation,2023-01-16,48803.11255277306
8001,1776,prospecting,2023-03-15,29963.096321992434
8002,222,won,2024-04-30,23452.169239824176
8003,4616,prospecting,2024-10-18,18657.377120692283
8004,2988,won,2022-12-18,10597.658271518592
8005,2881,won,2023-11-09,46249.70639149865
8006,4430,negotiation,2024-09-03,42339.880681605624
8007,4847,negotiation,2024-09-05,27683.392509766934
8008,2423,prospecting,2023-02-23,16661.222655577032
8009,316,negotiation,2024-08-27,13877.746656698495
8010,1325,prospecting,2024-03-03,23572.049117974904
8011,577,won,2023-11-13,20274.373345698205
8012,4473,won,2024-07-11,48003.34824495566
8013,4599,prospecting,2023-10-10,18086.22538859787
8014,1698,won,2024-10-07,23053.66628001257
8015,3782,prospecting,2023-08-06,49789.22897144008
8016,896,prospecting,2023-04-21,24048.13158487575
8017,3408,won,2023-11-27,8165.399552456831
8018,2013,prospecting,2024-02-18,17679.275459031025
8019,1873,negotiation,2023-04-21,15553.365689187338
8020,4075,prospecting,2024-05-25,45578.12017926725
8021,4498,negotiation,2024-06-28,26686.624152600023
8022,2634,prospecting,2023-10-07,22874.981738575054
8023,4012,negotiation,2023-02-06,20957.92759603227
8024,3024,prospecting,2024-01-02,6168.2478499690105
8025,1382,negotiation,2023-07-17,44945.5015389614
8026,1832,prospecting,2024-06-30,35194.89188040208
8027,2091,negotiation,2023-11-14,37389.75242906258
8028,221,negotiation,2023-01-05,13783.13984120351
8029,1623,prospecting,2024-09-04,42228.310726689895
8030,4075,won,2023-12-22,23865.911847097774
8031,4328,negotiation,2024-03-08,12580.65910149297
8032,1429,prospecting,2024-07-30,21111.06296867391
8033,3959,won,2024-05-07,20884.036223724353
8034,194,won,2023-06-24,3026.185752934505
8035,3906,won,2023-09-02,1594.1638944442484
8036,4591,won,2023-02-20,35923.55298934384
8037,457,negotiation,2023-08-18,39068.790768983905
8038,3115,prospecting,2023-08-07,1839.5299615460956
8039,4215,negotiation,2023-04-18,38288.98733254021
8040,3390,prospecting,2023-05-15,49538.3036993173
8041,4393,prospecting,2023-07-20,49165.256145789026
8042,4599,won,2023-02-17,10078.600698942046
8043,2459,negotiation,2024-08-02,47237.82797428977
8044,3231,prospecting,2024-05-21,33303.67615574102
8045,4035,won,2023-05-31,7186.724490453258
8046,2793,negotiation,2023-05-06,23800.403613045517
8047,4925,negotiation,2024-05-30,31399.28669410492
8048,524,negotiation,2024-10-13,36841.75630426921
8049,80,negotiation,2024-02-19,29482.379869222626
8050,4612,won,2022-12-13,45007.04046967693
8051,3765,won,2024-02-09,27681.66539338719
8052,2976,negotiation,2023-02-28,3768.2719833321185
8053,3748,won,2024-06-21,49546.73209881936
8054,4761,won,2024-03-01,16923.648994003313
8055,2458,prospecting,2023-03-29,37320.44861862504
8056,2866,prospecting,2023-01-15,22244.078160168097
8057,2296,won,2023-06-22,15370.961332061841
8058,1436,negotiation,2022-11-09,10919.484548075006
8059,3278,prospecting,2022-12-10,9393.781061891537
8060,3592,won,2024-06-24,11315.99418230498
8061,820,negotiation,2023-10-22,7013.502467802491
8062,1518,negotiation,2024-05-05,43029.15308313996
8063,800,prospecting,2024-01-23,37891.104114664464
8064,2108,prospecting,2024-05-05,15283.868171161841
8065,3548,won,2024-08-26,39977.201169376436
8066,1556,won,2024-03-14,46149.92454812615
8067,3430,won,2023-11-12,7187.052702923221
8068,3188,won,2023-07-10,38751.063626538
8069,3043,negotiation,2024-08-26,23047.536812579874
8070,544,won,2023-03-01,18391.329827570647
8071,4046,negotiation,2023-02-22,7629.808194364745
8072,3688,won,2024-05-21,33207.980798821154
8073,4173,prospecting,2023-03-28,30105.395283566522
8074,4306,prospecting,2023-09-08,36887.834640663335
8075,306,negotiation,2024-03-30,27370.515091027977
8076,2846,prospecting,2024-04-01,25476.96894092474
8077,616,won,2023-11-27,38804.85567478829
8078,1473,prospecting,2022-12-19,4435.769725428694
8079,528,prospecting,2024-10-10,43197.66308697717
8080,1932,prospecting,2024-10-06,49077.91926718477
8081,2748,prospecting,2022-12-24,25333.978763215728
8082,1772,prospecting,2023-05-09,32648.439868153502
8083,4818,won,2023-03-28,18472.573280227836
8084,3875,won,2023-01-26,29564.8911272428
8085,471,negotiation,2024-05-15,21752.13649564773
8086,3804,prospecting,2023-06-01,40518.697939019185
8087,2611,negotiation,2023-11-18,15175.32048757825
8088,4449,won,2022-11-20,36223.17682329536
8089,341,prospecting,2023-09-01,49940.02179994576
8090,2816,prospecting,2024-10-06,44051.7348394077
8091,2050,negotiation,2023-05-12,40104.30450709749
8092,51,negotiation,2023-11-12,9276.099429255732
8093,1502,negotiation,2022-12-24,24085.715176175712
8094,3862,negotiation,2023-01-14,1746.9042611207556
8095,1471,negotiation,2024-06-17,45097.287217896126
8096,3044,won,2024-01-15,9216.923948313113
8097,2032,prospecting,2024-07-22,14425.999805994416
8098,52,won,2024-01-15,31409.553916235032
8099,3789,prospecting,2024-10-17,4710.957399211193
8100,3172,won,2023-12-23,17425.324105988835
8101,3869,negotiation,2024-10-16,36555.593359218336
8102,4987,won,2023-03-19,23882.532903681797
8103,3444,prospecting,2024-08-05,15013.66086633008
8104,1233,prospecting,2023-03-24,48768.46206499724
8105,2789,won,2023-12-27,38506.489517763024
8106,96,won,2024-05-08,10822.874835530121
8107,3440,negotiation,2023-06-29,6530.89086423952
8108,698,won,2023-06-24,48164.70364867933
8109,4072,negotiation,2024-03-07,38111.46766277448
8110,3925,won,2024-10-01,3842.353913607027
8111,3588,won,2023-07-02,22381.98237069296
8112,2865,negotiation,2024-02-06,43385.379933907934
8113,1748,negotiation,2022-12-13,20152.85888730678
8114,4794,negotiation,2023-08-16,2961.350582245179
8115,2205,won,2024-01-27,34952.9687122599
8116,2610,negotiation,2024-05-28,35640.58526486044
8117,1846,negotiation,2024-06-04,40955.57134761725
8118,4751,negotiation,2023-04-15,24813.554164992387
8119,3683,won,2023-10-08,28223.860469858693
8120,4876,won,2024-09-02,48330.53293300307
8121,2077,negotiation,2024-01-03,15586.837346941384
8122,4961,prospecting,2023-07-18,2551.0623731750666
8123,1542,won,2023-02-06,38414.577716039465
8124,468,won,2023-06-18,27353.892221343332
8125,3228,won,2023-10-03,30808.562133869164
8126,1857,prospecting,2023-06-25,9262.00432574217
8127,1588,negotiation,2023-07-17,26567.083260996314
8128,2514,negotiation,2024-01-26,43657.90572983158
8129,1372,won,2024-08-28,32569.449390177717
8130,4751,negotiation,2024-01-14,32280.827667883063
8131,1083,prospecting,2023-12-08,21306.30134434845
8132,1773,negotiation,2024-09-01,18319.020021637138
8133,2875,won,2024-06-25,7848.707513475621
8134,4267,prospecting,2023-01-09,36360.64123722489
8135,1726,negotiation,2023-07-22,48490.405244938935
8136,1427,prospecting,2024-10-06,42288.02198769663
8137,4166,won,2024-08-27,35271.46196145839
8138,544,prospecting,2023-03-12,37665.258017000015
8139,3444,won,2024-05-22,4737.133584696721
8140,422,won,2023-12-09,26792.085357038166
8141,4251,won,2023-02-12,37777.07950222546
8142,3490,won,2024-02-08,26295.96695744857
8143,3185,negotiation,2023-02-23,44012.9868884863
8144,3471,prospecting,2024-08-02,37887.34325562972
8145,3301,won,2023-04-07,34701.78265349512
8146,4819,prospecting,2022-10-27,9838.617885611988
8147,1449,won,2023-07-18,16637.249186863264
8148,1826,won,2023-03-03,25537.98258035505
8149,1829,negotiation,2024-01-31,37725.37552558641
8150,3419,won,2023-05-13,22633.93239285704
8151,2214,won,2024-10-10,36178.57825911991
8152,3732,won,2024-05-29,38744.37999924459
8153,4883,negotiation,2023-01-16,16479.06752101889
8154,322,prospecting,2024-07-16,3682.2233969876097
8155,4893,prospecting,2024-09-07,9444.2666795869
8156,3568,won,2024-08-07,41051.25062033418
8157,4955,won,2024-01-18,49700.883593141276
8158,3316,won,2024-03-25,49097.482514580865
8159,2216,negotiation,2024-08-13,9989.995796269039
8160,3839,negotiation,2023-05-25,45020.11986263114
8161,1615,negotiation,2023-07-13,19115.623278044946
8162,3565,negotiation,2023-03-06,28666.210063310715
8163,880,prospecting,2023-10-28,16407.199063977754
8164,664,prospecting,2023-02-27,14575.309783340757
8165,4641,prospecting,2023-04-15,12331.154041211174
8166,4535,prospecting,2023-08-14,4046.858204961622
8167,1210,negotiation,2024-04-28,16436.544032439353
8168,4187,negotiation,2023-06-03,4399.799502136557
8169,1120,won,2024-05-01,9853.090997787722
8170,4607,negotiation,2024-02-22,29766.65858380724
8171,2658,won,2024-07-27,27751.197169265208
8172,2596,negotiation,2023-01-23,2803.4728383148495
8173,763,negotiation,2023-07-02,44271.697067284025
8174,3856,negotiation,2023-02-13,14374.134620132914
8175,709,prospecting,2022-12-30,15434.95877442509
8176,2431,prospecting,2024-03-10,25900.1170433813
8177,679,won,2024-04-11,22963.789560237372
8178,3559,negotiation,2024-03-29,36537.34373743908
8179,1177,prospecting,2022-12-23,43357.08751044907
8180,2153,negotiation,2023-10-14,6840.983032826141
8181,1188,prospecting,2023-01-21,47792.09723024019
8182,4297,negotiation,2023-07-17,29472.652370682506
8183,1065,negotiation,2023-04-04,16585.764636683907
8184,2959,prospecting,2023-02-04,10642.241331646776
8185,3056,prospecting,2023-09-30,5633.34948314334
8186,2387,negotiation,2024-01-13,14099.794617883956
8187,227,prospecting,2023-06-16,40808.512292921056
8188,3857,negotiation,2023-05-24,23325.651826030695
8189,599,prospecting,2024-07-29,37129.598366460064
8190,4624,negotiation,2024-06-30,20704.987159441956
8191,933,won,2024-02-07,3947.4596018572565
8192,2558,prospecting,2023-11-13,31495.20550199816
8193,122,prospecting,2023-07-26,2212.7172644299753
8194,1415,prospecting,2023-05-20,42354.650327786396
8195,341,prospecting,2023-05-01,46214.453868169636
8196,2390,negotiation,2023-09-04,41624.15580393306
8197,3134,won,2023-04-27,26462.035392467147
8198,1165,prospecting,2023-03-06,10647.352280143277
8199,4983,negotiation,2024-07-09,8964.103623507599
8200,3793,negotiation,2023-10-03,40242.88691325006
8201,1622,won,2023-10-11,43329.34609521179
8202,4085,negotiation,2023-05-01,28788.10116483246
8203,154,negotiation,2023-05-22,12788.901977527217
8204,3206,prospecting,2024-06-15,40524.14621469524
8205,4071,prospecting,2024-09-29,12922.158927452994
8206,4713,prospecting,2023-03-15,28212.15019802234
8207,2591,won,2023-03-01,18414.67466533501
8208,227,negotiation,2023-05-08,25778.739422749353
8209,476,prospecting,2024-06-16,1133.2276123698152
8210,4,won,2023-05-04,45852.89935259294
8211,4397,won,2023-10-15,8783.818386503914
8212,1296,negotiation,2023-11-21,26884.748484124386
8213,1778,negotiation,2023-08-18,46807.59057213654
8214,1017,prospecting,2023-03-11,8009.7323160315245
8215,1132,prospecting,2023-12-08,49732.498020197825
8216,1867,prospecting,2024-03-29,24670.886905532843
8217,3620,prospecting,2023-12-30,31850.079546265402
8218,1106,won,2024-10-19,47043.39988731131
8219,1456,negotiation,2023-07-11,39206.91988135971
8220,2881,negotiation,2023-11-29,37558.45445106547
8221,2002,won,2024-01-06,40589.34374149857
8222,1299,negotiation,2023-10-23,35736.970917648156
8223,3571,negotiation,2022-11-01,43261.964605532085
8224,4567,negotiation,2024-02-19,8917.364984144919
8225,1571,prospecting,2022-12-14,43844.5856547815
8226,2121,negotiation,2023-02-21,14185.69333849001
8227,3997,won,2023-09-15,35817.95475211588
8228,3783,won,2023-04-05,9683.11486089929
8229,4301,prospecting,2024-09-29,28914.698626015994
8230,795,prospecting,2024-09-20,15418.510029573754
8231,290,prospecting,2024-02-09,18353.639556593513
8232,845,won,2024-03-01,1007.4563005792548
8233,1355,won,2023-06-13,1189.7410451472676
8234,3055,won,2023-01-13,29822.535204622436
8235,2989,negotiation,2023-09-05,49359.66562184583
8236,1379,prospecting,2023-02-05,32329.875139826472
8237,3297,negotiation,2023-09-25,38714.408329585596
8238,969,negotiation,2024-03-13,45560.82720567512
8239,2191,negotiation,2024-03-12,42202.798197847034
8240,206,negotiation,2023-09-15,29211.679655500262
8241,123,won,2024-09-19,12507.484321080145
8242,604,prospecting,2024-03-05,13281.76408909936
8243,3163,won,2023-01-22,25984.00591070353
8244,937,won,2024-09-15,37221.65049248902
8245,3514,won,2024-03-21,36939.649280604
8246,3454,won,2023-05-30,28647.93967055175
8247,4249,prospecting,2023-03-12,11542.798055264006
8248,4101,won,2022-11-14,36485.04262806543
8249,2217,won,2024-01-14,14452.94094263549
8250,3842,won,2023-10-13,9341.193199796153
8251,896,negotiation,2023-12-20,43497.87125037824
8252,3404,won,2024-03-27,26091.143141593224
8253,1991,prospecting,2024-06-24,36193.10653652003
8254,4942,negotiation,2023-01-23,37555.158105624425
8255,301,prospecting,2023-08-19,29451.520936996953
8256,51,prospecting,2024-01-08,25053.4889901587
8257,4517,negotiation,2023-04-22,11597.797629806986
8258,3386,prospecting,2024-06-26,40084.603166522895
8259,2317,negotiation,2023-12-24,11479.001656028437
8260,3141,prospecting,2022-12-25,31636.847879467743
8261,4248,won,2023-08-07,23755.987737930107
8262,4287,prospecting,2023-11-11,17025.01946873768
8263,2891,won,2024-03-14,25689.39451503449
8264,1852,negotiation,2024-03-06,18800.47758412923
8265,4742,won,2022-10-27,1879.7028344164255
8266,2302,won,2023-09-10,4722.661935411088
8267,1134,negotiation,2023-09-13,22840.107812837596
8268,1919,negotiation,2022-11-18,14358.696844581686
8269,3963,won,2023-07-13,12238.93380431134
8270,2638,negotiation,2022-12-07,41391.15941413529
8271,1222,negotiation,2024-04-15,47175.56406033422
8272,2741,won,2023-03-12,27960.998589306124
8273,4853,negotiation,2024-09-05,3890.1328565733916
8274,89,negotiation,2024-08-29,33842.08350122084
8275,2607,negotiation,2024-01-06,28087.94033478767
8276,380,negotiation,2024-04-07,15900.63718991486
8277,3195,prospecting,2024-04-24,47423.364880092566
8278,1026,prospecting,2023-10-13,21465.9097030103
8279,3459,negotiation,2023-08-13,11715.651490362363
8280,3975,negotiation,2024-05-15,44466.68099077717
8281,4171,prospecting,2024-06-13,28497.482592408203
8282,3977,negotiation,2023-07-16,23964.64637477031
8283,2183,won,2024-06-06,47155.8094914148
8284,4798,prospecting,2024-03-13,28744.32990695456
8285,2103,negotiation,2024-09-14,41581.45884622749
8286,375,negotiation,2024-07-04,9257.116932984549
8287,3829,won,2023-12-09,22976.09365831072
8288,4223,prospecting,2023-02-28,15763.616300413492
8289,690,prospecting,2023-12-20,33715.611546975444
8290,3926,prospecting,2022-11-17,17276.145455665566
8291,2631,won,2024-04-06,25175.58797228988
8292,4763,won,2024-04-16,38464.70635229194
8293,4594,negotiation,2024-09-28,41689.001972819045
8294,718,negotiation,2023-01-20,20988.009327522705
8295,2832,negotiation,2024-08-25,45408.07650397375
8296,1018,won,2024-06-28,48617.13092423841
8297,3770,negotiation,2023-09-16,7938.7969505793235
8298,3694,prospecting,2022-11-24,49732.329867600194
8299,1290,negotiation,2023-11-24,32469.099718313075
8300,4463,prospecting,2024-09-17,4687.221234366369
8301,2670,won,2024-05-08,28898.41938013949
8302,4760,won,2023-09-14,30000.56102757404
8303,1130,prospecting,2024-06-08,21488.993407526737
8304,4012,prospecting,2024-05-17,14107.197679651901
8305,4879,prospecting,2024-10-06,49589.480412402125
8306,2958,won,2024-01-21,33930.24313439917
8307,4184,prospecting,2023-10-08,25977.81469978939
8308,1079,prospecting,2024-01-10,16203.592863647595
8309,4785,won,2024-08-18,11765.206560939649
8310,732,negotiation,2023-08-08,45113.03481695178
8311,4043,won,2023-04-29,35619.564496283056
8312,4940,prospecting,2023-05-27,46650.75800634607
8313,298,negotiation,2024-08-28,7896.341517881259
8314,3406,prospecting,2023-03-29,44201.53055016555
8315,2000,won,2023-09-06,15709.372332271956
8316,1289,prospecting,2024-10-19,20143.84651301854
8317,3404,prospecting,2023-01-04,12884.472243004258
8318,4373,negotiation,2023-09-19,25763.58262003677
8319,1653,negotiation,2024-08-23,34327.30060129283
8320,2849,won,2022-12-13,10878.37884492547
8321,3070,prospecting,2024-03-22,30905.255152684444
8322,2695,negotiation,2024-07-26,43248.40416619663
8323,2199,prospecting,2022-10-30,26777.813347640167
8324,1368,prospecting,2023-06-16,46150.049888302776
8325,807,negotiation,2024-05-29,5904.369623414216
8326,4491,won,2023-11-06,14919.327492889452
8327,1371,prospecting,2022-12-16,24585.49435138346
8328,458,won,2023-03-24,26281.39100686093
8329,447,won,2023-07-09,18526.368561675452
8330,4844,prospecting,2023-06-09,23615.558469507563
8331,4249,won,2022-10-30,45938.79589263725
8332,3930,prospecting,2023-03-05,11698.899903951815
8333,3698,won,2023-12-30,23868.79862134048
8334,2734,negotiation,2024-10-12,41608.51954272474
8335,1051,prospecting,2024-05-19,17923.996165476463
8336,2015,negotiation,2023-09-05,13828.53615439796
8337,1157,prospecting,2023-11-13,10421.090320448178
8338,2618,negotiation,2024-08-05,13053.236152090154
8339,1973,prospecting,2023-07-21,42483.672056818854
8340,4488,won,2023-12-07,28540.653362760495
8341,4887,negotiation,2023-04-17,11709.354158944469
8342,4740,won,2023-11-10,39865.59078611808
